profileId,title,competencies,hasGrowWithSap,consultants,description
0000520825,Aveniq | Aveniq AG | Aveniq Avectris AG,3,0,87,Aveniq ist eine führende Schweizer IT-Dienstleisterin.
0000014790,Hitachi Vantara LLC,4,0,71,"Engineered to be Data-Driven, 25+ years of SAP innovation and services"
0000039243,CyberTech Systems and Software Inc.,3,0,56,SAP Strategic Partner with 20+ years of experience in SAP Technologies
0001269114,"HR Focal Point, LLC",1,0,48,Unsurpassed in depth of knowledge & industry experience in SAP HXM!
0001373476,PT Equine Global,3,0,31,Your Reliable Partner in achieving Business Growth and Transformations
0000451359,AUGUSTA REEVES,2,0,28,Exclusive distributor and integrator of SAP solutions.
0001684769,MICROWARE SOLUTIONS LIMITED,2,0,25,"S/4Hana, ByDesign, Business One, SuccessFactors, Ariba, Commerce Cloud"
0001650361,MeltOne Advisory,2,1,25,"The strenght of a large consulting firm, the agility of a startup"
0002752907,Altrocks Tech Private Limited,3,0,15,Altrocks Tech - Driving growth through Digital Experience
0000206677,PIKON Deutschland AG,1,0,7,PIKON - 3-Punkt-SAP-Beratung - Ihr kompetenter Full-Service-Anbieter
0001258072,Hexagon Consulting S.R.L.,1,0,4,We lead successful digital transformation journeys.
0001524488,Tech Mahindra Limited,5,0,258,NXT.Now
0001034948,Zimele ERP IT Services PTY LTD,3,0,198,Cut through the IT Clutter with Zimele Technologies. 
0000620673,"EPAM Systems, Inc.",5,0,180,EPAM: Engineering the Future
0000021539,UNISYS SLU,1,0,56,A worldwide information technology company
0001071915,proaxia consulting group ag,4,0,55,Value delivered as promised
0000664710,DTS CORPORATION,2,0,52,DTSはSAP SuccessFactorsとS/4HANAの経験が豊富
0002020464,"Lumen Technologies Services Group, LLC.",1,0,51,LUMEN Technologies (LUMN) - Platinum Partner - SAP Practice
0001968004,Mashura Consultants,3,0,40,"MASHURA, committed to customers' SUCCESS by Digital Transformation!"
0000015577,GISA GmbH - an NTT DATA Business Solutions Company,1,0,39,Intelligente IT aus einer Hand. 
0001348994,Fusion Informatica Ltda,1,0,16,"é simples, é SAP, é Fusion!"
0000741454,"Navigator Business Solutions, Inc.",3,1,13,Delivering ERP solutions for  companies positioned for growth
0001649270,Quality HR,1,0,8,Súbete a la nube de SuccessFactors con Quality HR
0001605341,VANTAiO GmbH & Co. KG,1,0,3,Your #1 for Digital Workplaces with SAP
0000353434,Ideo,2,0,110,"Improve your service and maintenance processes with SAP
"
0000746698,TECHNIS BLU SPA,4,0,80,Technis Blu: your smart SAP partner for your digital trasformation
0002845453,X1F GmbH,2,0,73,"Digitalization is
not only about technology."
0001660697,Citek,2,0,36,"SAP Gold Partner, Best Cloud Partner 2021, SAP S/4HANA Partner 2020 "
0001284973,Shenzhen Decision Technology Co.Ltd,3,0,33,迪森（Decision）全球专业的SAP咨询、技术及培训服务提供商，提供全套SAP解决方案，帮助客户实现SAP价值最大化。
0001024351,"ISTN CO., LTD.",2,0,32,Total SAP & Application Service Provider for The Best User Experience
0001709339,T&SCorp. Cia. LTDA (Corporación Sybven Ecuador),1,0,31,Creamos las experiencias digitales que quieren tus clientes.
0001049826,SofOS,1,0,22,Transformando digitalmente la industria en Latinoamérica
0001349758,Convergent Information Systems Inc.,1,0,22,Your Partner in the Never Ending Climb
0000645625,Stretch Evolve,3,0,20,We boost your business capabilities with SAP
0001853921,Canidium LLC,1,0,13,The Skill of Canidium and the Power of SAP.
0000723725,"GSITM Co., Ltd.",2,0,10,Total Digital Platform Provider
0001361557,Diverse Infotech Private Limited,2,0,9,"SAP Gold Partner for RISE with SAP, S4HANA, SuccessFactors & Analytics"
0001779581,"Dibus Korea Co.,Ltd",1,0,8,"중소,중견기업 및 대기업 자회사에 꼭 필요한 경영혁신
SAP의 클라우드 ERP 솔루션"
0000857072,CONSEILS-PLUS,2,0,7,"Gold Partner SAP, Conseils-Plus is an innovative consulting firm"
0001359200,CANGURU Solutions BV,1,0,5,Bridging the gap between your business and SAP technology
0001201134,HENLEY,1,0,4,Foco en soluciones Analíticas y de Presupuesto
0000850804,LPA Consulting S.A.,1,0,N/A,Our focus: SAP technology applied to Human Resources processes.
0001402889,SoftwareOne,2,0,212,Optimising your journey to SAP on cloud
0000474896,Teka Systems S.A.,2,0,134,Business Solutions
0001888282,Real Consulting IT Business Solutions S.A.,2,0,117,We constantly improve operational and financial excellence 
0000850810,IBA Group,4,0,112,Co-creating a SMART future.
0001180457,RealCore Group GmbH,1,0,101,RealCore Group - Where SAP Technology meets Business
0001128134,"Applexus Technologies, Inc.",2,0,74,Delivering business value through Digital Transformation
0001264349,MTC Information Technology,3,0,58,"MTC-a Global SAP Consulting Company

MTC是SAP的金牌合作伙伴&官方培训中心，全球化的SAP咨询公司"
0000381240,HuRis B.V.,1,0,53,HuRis SuccessFactors and SAP-HCM
0000655463,SOE Technology Inc.,2,0,51,Your powerful and best SAP Golden Partner
0001930979,Bechtle AG,2,0,39,Managed and Project Services for SAP infrastructure and transitions
0001581059,ACXIAS,1,0,38,ACXIAS élu partenaire ARIBA de l'année par SAP
0000867384,retailsolutions AG,1,0,34,Empowering Global Retail Excellence: Your SAP Solutions Partner
0001495527,Elision,1,0,34,Your guide to digital success
0000834594,Beijing AVA Technology Inc.AVA奥维奥,2,0,32,思爱普（SAP）金牌合作伙伴。20年深耕26个行业持续服务客户，连续获得SAP权威奖项！
0000662247,"T4C Co.,Ltd.",1,0,29,グループ経営管理ソリューションの実現を支援する唯一無二のSAPパートナー。得意分野は会計・人事・可視化です。
0002540646,Int4 AG,1,0,25,Int4 AG - SAP API/EDI testing and Virtualization with Int4 Suite
0001264243,KPC - KEY PERFORMANCE CONSULTING,1,0,24,"KPC is a leading specialist SAP player for Analytics, EPM & ERP"
0001811207,Uneecops Business Solutions Pvt. Ltd.,3,0,23,"Building L.I.V.E. Enterprises
Enabling Lean Operations with ERP "
0001800687,Digital Lights,3,0,19,"Enlightening Innovations by connecting People, Businesses & Mobility."
0002034918,Entago AG,1,0,13,"End-to-end SAP HR Consulting, Implementation and Support Services"
0001821770,NTTコム オンライン・マーケティング・ソリューション株式会社,1,0,13,当社は、SAP CIAMの日本国内における豊富な導入支援実績を有し、高い評価をいただいております。
0001312310,Vision11 GmbH,1,0,4,Vision11 – establishing better relationships
0001492780,chreative,1,0,3,"Especialistas em soluções HXM, focados em qualidade e relacionamento."
0000441916,consolut.gmbh,2,0,90,"SAP S/4HANA experts with a focus on Finance, Logistics and Fiori"
0000803863,APPLIUM SAS,3,1,74,100% dédiés aux solutions SAP depuis 2002
0001508148,Evora IT Solutions GmbH,1,0,51,"Excellence for Operations, Maintenance & Service Solutions "
0000624766,Syscons,2,0,38,Digital Supply Chain &  Enterprise Solutions. 
0001726969,DalRae Solutions Pty Ltd,2,1,36,"SAP specialists in SAP BTP, ERP, UI5, S/4HANA & Fiori"
0001210340,FULCRUM Consulting GmbH,2,0,33,Ihr Begleiter auf dem Weg zu der Digitalisierung und der Cloud
0001139183,Present S.p.A.,2,0,30,Present S.p.A. eroga consulenza e servizi di Digital Transformation
0000803802,Datec LATAM,1,0,29,Datec +25 años reinventando la forma de hacer negocios con tecnología
0001721810,SAPient Technologies & Consulting,1,0,27,Partner-of-choice in leading digital transformation
0001300683,Crave InfoTech LLC,1,0,27,Save time and money using our pre-packaged applications
0000923988,BAITCON S.A.,2,0,23,"Baitcon, transformamos a las empresas en empresas inteligentes."
0001879139,GRUPOINTELSIS SPA,1,0,18,GRUPOINTELSIS es una firma global Latinoamericana
0002855466,NDC Group Swiss AG,1,0,18,Market leader in implementation of SAP Analytics Cloud Solution
0001334925,Shenzhen Learning Leader Technology .Co.Ltd,1,0,16,智享管理高科技，慧筑信息新人力。
0001879270,Arineo GmbH,1,0,15,Nahtlose Integration: ERP-gestützte Kundenportale für B2B und B2C
0001734848,BASELINE,1,0,13,"Innovación y excelencia, empresa especializada en procesos logísticos"
0001422415,iprosis Ltd.,1,0,11,We provide Consulting Services and Products based on Data & Analytics
0001364341,Infocus Technologies Private Limited,1,0,10,The Trusted SAP and Cloud  Consulting Partner
0001575995,"Bizbrain Technologies, LLC",2,0,10,Business Transformation in Supply Chain Planning and Collaboration 
0000987688,UST,4,0,165,Powered by technology. Inspired by people. Built for impact.
0000501650,PT Soltius Indonesia,2,0,92,We Help Companies Run Better
0001150577,ECE BV,1,0,80,Your SAP solutions from A to Z
0001507281,Amista,3,0,79,"We care, we innovate, we deliver and make sure you love it."
0001285051,inpeek AG,1,0,69,inpeek. empowering and connecting people.
0000697436,neo technologies SA,3,0,66,neo technologies est leader en Suisse dans le service et solutions SAP
0000759937,"Syntax system (Suzhou) Co., Ltd.",2,0,52,"Syntax, a global provider of IT services and managed cloud solutions"
0001416883,IN-RGY,1,0,52,We Make HR Solutions Powerfully Simple
0001411292,Mindset,1,0,49,"Human-centered Software, Solutions, and Experts for SAP"
0000773648,Absoft Limited,2,0,44,Independent UK based consultancy with over 30 years' SAP experience. 
0002791581,Vanguard Business Solutions And Consulting Pte Ltd,3,0,40,MOVING BUSINESS FORWARD
0000615715,ODYSSEY CORPORATION,1,0,38,"創業以来20年以上SAP人事一筋で事業を継続。ノウハウを結集したテンプレート""Ulysses""を活用したコストパフォーマンスの高い導入を実現"
0001381993,Grupo Axento,1,0,31,Impulsamos la ejecución de la estrategia de su organización
0001234648,Cubis Solutions,1,0,26,"Data proficiency
ERP excellence"
0001411889,dotSource SE,1,0,24,Digital Success right from the Start.
0002162254,Percipere Consulting Ltd.,3,0,15,We are Percipere. We enable business transformation.
0000724727,TVH CONSULTING,2,0,14,"TVH Consulting, your ERP-BI solutions partner"
0000328207,Implema AB,1,0,14,Sweden´s leading SAP specialist guiding your digital evolution.
0001778817,Notion Edge,1,0,13,SAP Customer Experience and Innovation experts 
0001313868,PT Eclectic Consulting,1,0,10,Eclectic has over 15 years of experience and expertise in SAP Projects
0001132503,SAT Infotech Pvt Ltd.,2,1,8,Gold Partner⯈30+ successful SAP Enterprise Implementations since 2005
0001507507,APPCENTRIC Solutions Inc.,1,0,6,"We are SAP's Most Innovative Partner with Precision and Expertise. 
"
0000744818,Implement Consulting Group,1,0,6,Implement was created to help turn true expertise into real change
0000843230,Trifork Smart Enterprise A/S,1,0,4,Revolutionary user experiences for enterprise customers
0001256089,Qintesi S.p.A.,3,0,216,Qintesi provides management consulting & system integration services
0001522402,MASHFROG GROUP S.R.L,1,0,155,A single partner to go beyond in digital business
0001104724,invenioLSI,2,0,107,A  global force in digital transformation.
0000496746,Techwave,2,0,99,Empowering clients to deliver real impact in a rapidly changing world
0000353785,Emixa,3,0,98,"Emixa, accelerate into the future"
0000744943,"SOLUTIONS, CONSULTING & LEARNING S.L.",3,0,91,"SCL, ahora es Timestamp. Soluciones tecnológicas SAP"
0002324675,John Keells Information Technology,2,0,53,Orchestrating success in an ever-evolving digital world.
0000813068,VistaVu Solutions Ltd.,3,1,40,Innovative business management solutions for mid-market companies
0000890922,BA Business Advice GmbH,1,0,26,BA - process excellence for you
0000634267,Focus Systems Corporation,1,0,22,フォーカスシステムズはGROW with SAP S/4HANA Cloud導入のスペシャリト集団です。
0000327407,SYCOR GmbH,4,0,22,Integrierte Geschäftsprozesse für Ihren Erfolg.
0001113124,Dintec Consulting,1,0,21,"SAP Cloud ERP for SMEs: Transforming, Innovating, Creating Advantage."
0001659777,BIG.Cube GmbH,1,0,19,The leading Analytics & BTP Consultancy from the Heart of Munich
0000320233,Information Technology Total Services (ITTS),1,0,17,IT Total Solution Provider
0001524823,On Device Solutions ltd.,2,0,17,"Provider of Workforce Mobility, EAM & Solution Architecture solutions."
0001379957,Vestrics Solutions,2,1,16,GROW with SAP| SAP Business One | RISE with SAP I Gold Partner
0001729341,ENTAEH360.S.A.,1,0,14,Increasing Value Together
0001427316,Royal Cyber Inc.,1,0,13,Simplifying IT for Customers and Partners
0001801600,"Heartful Consulting (Shanghai) Co., Ltd.",1,0,12,Trusted SAP HR Solution Provider
0001061436,PMC America,1,0,12,SAP Special Expertise and Solution Partner for Automotive Suppliers.
0000188778,DSC Unternehmensberatung und Software GmbH,1,0,11,Best Practice for SAP for Utilities
0002561045,TronIT,1,0,11,We are scaling your business through innovative SAP BTP solutions
0002139120,Sapphire InfoTech Ventures Private Ltd,1,0,10,Trusted SAP Partner for Cloud Migrations and Digital Transformation
0000970184,Sierra Digital,1,0,10,"SAP's BTP App Innovation Station for Build, Services, and Co-Invention"
0001531505,BH Consulting,1,0,9,Somos Partner de Servicios de SAP Ariba. Nuestro foco es la calidad. 
0001615984,Danwor,1,0,8,"Become a Data Driven Company.
We are Experts in Analytics Solutions."
0001696708,Frodx d.o.o.,1,0,6,Your one-stop shop for an end-to-end implementation of SAP CX.
0000287711,"Softes Co.,Ltd.",1,0,122,SAP専業26年。独自の導入手法を用い、培った英知・ノウハウによりお客様企業の躍進に寄与します。
0000612068,"Nomura System Corporation Co, Ltd.",2,0,114,ノムラシステムコーポレーションはSAPソリューションを通じてビジネスのデジタル化を実現するコンサルティングサービスを提供します。
0000507166,prismat GmbH,1,0,102,Implementierungen und Migration für standardnahe SAP-Logistiklösungen
0000495106,"Hitachi, Ltd.",1,0,90,SAPユーザー、ベンダー双方のノウハウを併せ持つ日立のSAP Solution
0000275536,"IPS Co., Ltd.",3,1,83,IPSは基幹系システムの見直しを「企業が生産性を全社的に見直す」機会だと考えます。
0000530444,ALTIM TI,2,0,60,Start your transformation journey with ALTIM 
0001057784,Islet Group Oy,3,0,59,#WeHandleAllConditions
0001160105,Lemongrass,1,0,57,"Experience, Expertise, Excellence: Your Partner in SAP Transformation."
0001539989,SAFIR CONSULTING SARL,1,0,52,"Top Business One Partner West and Central
Africa 2017, 2018, 2019,2020"
0001650324,FELECE,1,0,26,Solutions for Future
0001103693,team neusta GmbH,2,0,25,Experts for individual software solutions
0001111794,Persolis,1,0,25,Solutions Numériques pour la Gestion des RH
0001015711,IBSS Teknoloji ve Yazılım A.Ş.,2,0,23,Think different with IBSS!
0001275347,CorporateServe Solutions Private Limited,2,0,21,"Winner ACE Award 2022. Experts in Pharma, Metals, Auto, Paper, Sugar "
0001193042,Abaco Consulting,1,0,20,We deliver SAP solutions with transparency and excellence!
0001707484,WYNSYS,3,0,20,"WYNSYS, your SAP partner for your Digital Transformation."
0000990688,IntelliSoft Services DMCC,2,0,20,Industry Leader in offering SAP Services.
0000953237,Decision Inc. (Pty) Ltd,1,0,20,Helping companies meet today's business needs and allow future growth
0000940069,hmmh multimediahaus AG,1,0,18,Leading in Connected Commerce
0000998736,Ransitech solutions ltd,1,0,18,Delivering Human Experience Management with SAP SuccessFactors
0001382422,Axxis Consulting,1,0,16,SAP Platinum Partner.United VARs Member.Leading SAP Solution Provider 
0001911536,"ASER Information Technology, S.L.",1,1,14,"ASER, the trusted partner for your journey to S/4HANA Cloud"
0001204446,"24/7 International, Corp.",1,0,12,A Filipino IT Company Giving Quality SAP Service at a Competitive Rate
0001572341,Delmon SAP Services,1,0,12,Delmon SAP Services - Trusted Partner for SAP Services in MENA
0002621242,"sapio HCM Beratung,",2,0,10,Unsere Stärke: Integration von Cloud-Lösungen und lokalen SAP-Systemen
